Year,First Name,County,Sex,Count
2017,KEVIN,Kings,M,60
2017,SHLOMO,Kings,M,58
2017,CHRISTOPHER,Kings,M,57
2017,JULIAN,Kings,M,57
2017,JASON,Kings,M,57
2017,YITZCHOK,Kings,M,57
2017,SHMUEL,Kings,M,57
2017,ANDREW,Kings,M,56
2017,CHARLES,Kings,M,56
2017,ADRIAN,Kings,M,56
2017,JOSIAH,Kings,M,54
2017,ASHER,Kings,M,54
2017,ARON,Kings,M,52
2017,JOHN,Kings,M,51
2017,LEVI,Kings,M,51
2017,JOEL,Kings,M,49
2017,JUSTIN,Kings,M,48
2017,EZRA,Kings,M,48
2017,YAKOV,Kings,M,47
2017,EVAN,Kings,M,46
2017,ZEV,Kings,M,46
2017,CARTER,Kings,M,45
2017,OWEN,Kings,M,45
2017,CAMERON,Kings,M,45
2017,ISAIAH,Kings,M,45
2017,JASPER,Kings,M,45
2017,CHRISTIAN,Kings,M,44
2017,MAX,Kings,M,43
2017,NATHANIEL,Kings,M,43
2017,MEIR,Kings,M,43
2017,ZACHARY,Kings,M,42
2017,IVAN,Kings,M,42
2017,ANGEL,Kings,M,41
2017,IAN,Kings,M,41
2017,ELIAS,Kings,M,41
2017,SOLOMON,Kings,M,41
2017,ELIEZER,Kings,M,41
2017,KAYDEN,Kings,M,40
2017,JADEN,Kings,M,40
2017,XAVIER,Kings,M,39
2017,ALI,Kings,M,39
2017,TZVI,Kings,M,39
2017,AUSTIN,Kings,M,38
2017,MATEO,Kings,M,38
2017,STEVEN,Kings,M,37
2017,AVRAHAM,Kings,M,37
2017,YAAKOV,Kings,M,37
2017,MARK,Kings,M,36
2017,CHASE,Kings,M,35
2017,TYLER,Kings,M,35
2017,MILES,Kings,M,35
2017,ERIC,Kings,M,35
2017,THOMAS,Kings,M,34
2017,JORDAN,Kings,M,34
2017,JACE,Kings,M,34
2017,ALAN,Kings,M,34
2017,LEON,Kings,M,34
2017,LEONARDO,Kings,M,33
2017,AYDEN,Kings,M,33
2017,MENDEL,Kings,M,33
2017,CALEB,Kings,M,32
2017,IBRAHIM,Kings,M,32
2017,SHIA,Kings,M,32
2017,SHULEM,Kings,M,32
2017,BRANDON,Kings,M,31
2017,KING,Kings,M,31
2017,ZION,Kings,M,31
2017,LOUIS,Kings,M,31
2017,OSCAR,Kings,M,31
2017,GEORGE,Kings,M,30
2017,MOHAMED,Kings,M,30
2017,MOHAMMAD,Kings,M,30
2017,JACKSON,Kings,M,29
2017,ALEX,Kings,M,29
2017,KYRIE,Kings,M,29
2017,EMMANUEL,Kings,M,29
2017,ISRAEL,Kings,M,29
2017,GRAYSON,Kings,M,28
2017,JAYCE,Kings,M,28
2017,SHAYA,Kings,M,28
2017,SIMCHA,Kings,M,28
2017,VINCENT,Kings,M,27
2017,ROMAN,Kings,M,27
2017,TRISTAN,Kings,M,27
2017,KAI,Kings,M,27
2017,MICAH,Kings,M,27
2017,KAIDEN,Kings,M,27
2017,ARTHUR,Kings,M,27
2017,ROBERT,Kings,M,26
2017,MAXWELL,Kings,M,26
2017,JOSE,Kings,M,26
2017,BRYCE,Kings,M,26
2017,KYLE,Kings,M,26
2017,ARI,Kings,M,26
2017,SIMON,Kings,M,26
2017,PINCHAS,Kings,M,26
2017,HUNTER,Kings,M,25
2017,LUKE,Kings,M,25
2017,OMAR,Kings,M,25
2017,ANDY,Kings,M,25
2017,LIPA,Kings,M,25
2017,JEREMY,Kings,M,24
2017,BRYAN,Kings,M,24
2017,MALACHI,Kings,M,24
2017,ARYEH,Kings,M,24
2017,CONNOR,Kings,M,23
2017,DOMINIC,Kings,M,23
2017,ELLIOT,Kings,M,23
2017,VICTOR,Kings,M,23
2017,AHMED,Kings,M,23
2017,DOV,Kings,M,23
2017,SANTIAGO,Kings,M,22
2017,FELIX,Kings,M,22
2017,MOHAMMED,Kings,M,22
2017,JUDAH,Kings,M,22
2017,ALBERT,Kings,M,22
2017,MOSES,Kings,M,22
2017,HERSHY,Kings,M,22
2017,NAFTALI,Kings,M,22
2017,WYATT,Kings,M,21
2017,GIOVANNI,Kings,M,21
2017,WESLEY,Kings,M,21
2017,BRIAN,Kings,M,21
2017,NASIR,Kings,M,21
2017,ALLEN,Kings,M,21
2017,ELIYAHU,Kings,M,21
2017,SHMIEL,Kings,M,21
2017,AVERY,Kings,M,20
2017,BRYSON,Kings,M,20
2017,ANTONIO,Kings,M,20
2017,AUGUST,Kings,M,20
2017,MILO,Kings,M,20
2017,MARTIN,Kings,M,20
2017,SAM,Kings,M,20
2017,EASON,Kings,M,20
2017,MENDY,Kings,M,20
2017,LUCA,Kings,M,19
2017,EDWARD,Kings,M,19
2017,JONAH,Kings,M,19
2017,LUIS,Kings,M,19
2017,KARTER,Kings,M,19
2017,EZEKIEL,Kings,M,19
2017,KALEB,Kings,M,19
2017,HUGO,Kings,M,19
2017,JERRY,Kings,M,19
2017,YECHIEL,Kings,M,19
2017,YEHOSHUA,Kings,M,19
2017,GAVIN,Kings,M,18
2017,AIDAN,Kings,M,18
2017,SEAN,Kings,M,18
2017,MESSIAH,Kings,M,18
2017,AMARI,Kings,M,18
2017,RAFAEL,Kings,M,18
2017,PRINCE,Kings,M,18
2017,ZAIRE,Kings,M,18
2017,USHER,Kings,M,18
2017,EFRAIM,Kings,M,18
2017,HUDSON,Kings,M,17
2017,LORENZO,Kings,M,17
2017,ARIEL,Kings,M,17
2017,AXEL,Kings,M,17
2017,TIMOTHY,Kings,M,17
2017,CARLOS,Kings,M,17
2017,GAEL,Kings,M,17
2017,JUAN,Kings,M,17
2017,ZAYN,Kings,M,17
2017,RAYMOND,Kings,M,17
2017,ADONIS,Kings,M,17
2017,DARREN,Kings,M,17
2017,MARC,Kings,M,17
2017,HERSHEL,Kings,M,17
2017,HARRISON,Kings,M,16
2017,MARCUS,Kings,M,16
2017,RAYAN,Kings,M,16
2017,JAYCEON,Kings,M,16
2017,JAYLEN,Kings,M,16
2017,DOVID,Kings,M,16
2017,MAYER,Kings,M,16
2017,LAZER,Kings,M,16
2017,SHLOME,Kings,M,16
2017,LINCOLN,Kings,M,15
2017,JAKE,Kings,M,15
2017,MATTEO,Kings,M,15
2017,JULIUS,Kings,M,15
2017,CAYDEN,Kings,M,15
2017,JESUS,Kings,M,15
2017,ALVIN,Kings,M,15
2017,SAMIR,Kings,M,15
2017,AVROHOM,Kings,M,15
2017,SAUL,Kings,M,15
2017,YISRAEL,Kings,M,15
2017,BENZION,Kings,M,15
2017,MOISHE,Kings,M,15
2017,BINYOMIN,Kings,M,15
2017,ELIMELECH,Kings,M,15
2017,GREYSON,Kings,M,14
2017,NICOLAS,Kings,M,14
2017,PETER,Kings,M,14
2017,ROWAN,Kings,M,14
2017,ASHTON,Kings,M,14
2017,DIEGO,Kings,M,14
2017,RONAN,Kings,M,14
2017,DEVIN,Kings,M,14
2017,ABDULLAH,Kings,M,14
2017,YUSUF,Kings,M,14
2017,DESMOND,Kings,M,14
2017,SINCERE,Kings,M,14
2017,MAISON,Kings,M,14
2017,NAFTULI,Kings,M,14
2017,JAXON,Kings,M,13
2017,NOLAN,Kings,M,13
2017,DEREK,Kings,M,13
2017,HAYDEN,Kings,M,13
2017,RICHARD,Kings,M,13
2017,SILAS,Kings,M,13
2017,ERICK,Kings,M,13
2017,JUDE,Kings,M,13
2017,FINN,Kings,M,13
2017,THEO,Kings,M,13
2017,NOEL,Kings,M,13
2017,ANDRE,Kings,M,13
2017,JONAS,Kings,M,13
2017,HARVEY,Kings,M,13
2017,HAMZA,Kings,M,13
2017,LUKA,Kings,M,13
2017,ADEN,Kings,M,13
2017,SHALOM,Kings,M,13
2017,AVRUM,Kings,M,13
2017,SHOLOM,Kings,M,13
2017,SHLOIME,Kings,M,13
2017,CHARLIE,Kings,M,12
2017,EMMETT,Kings,M,12
2017,EDEN,Kings,M,12
2017,CALVIN,Kings,M,12
2017,PAUL,Kings,M,12
2017,PRESTON,Kings,M,12
2017,DAMIEN,Kings,M,12
2017,MILAN,Kings,M,12
2017,ADRIEL,Kings,M,12
2017,SHEA,Kings,M,12
2017,EDWIN,Kings,M,12
2017,JAVIER,Kings,M,12
2017,ELLIS,Kings,M,12
2017,GIANNI,Kings,M,12
2017,HARRY,Kings,M,12
2017,MUSA,Kings,M,12
2017,RHYS,Kings,M,12
2017,ISMAIL,Kings,M,12
2017,UMAR,Kings,M,12
2017,EZRIEL,Kings,M,12
2017,DUVID,Kings,M,12
2017,FISHEL,Kings,M,12
2017,LANDON,Kings,M,11
2017,JAXSON,Kings,M,11
2017,COLE,Kings,M,11
2017,THIAGO,Kings,M,11
2017,DAMIAN,Kings,M,11
2017,ENZO,Kings,M,11
2017,KINGSTON,Kings,M,11
2017,RAPHAEL,Kings,M,11
2017,MARVIN,Kings,M,11
2017,JOHNNY,Kings,M,11
2017,ARLO,Kings,M,11
2017,KHALIL,Kings,M,11
2017,AKIVA,Kings,M,11
2017,BEN,Kings,M,11
2017,DANNY,Kings,M,11
2017,YOUSEF,Kings,M,11
2017,YAHYA,Kings,M,11
2017,PRINCETON,Kings,M,11
2017,KAMARI,Kings,M,11
2017,YOEL,Kings,M,11
2017,SHLOIMY,Kings,M,11
2017,AHARON,Kings,M,11
2017,JAMIR,Kings,M,11
2017,BARUCH,Kings,M,11
2017,ELUZER,Kings,M,11
2017,STEPHEN,Kings,M,10
2017,FRANK,Kings,M,10
2017,MIGUEL,Kings,M,10
2017,NICO,Kings,M,10
2017,CRISTIAN,Kings,M,10
2017,JARED,Kings,M,10
2017,KADEN,Kings,M,10
2017,MARCO,Kings,M,10
2017,SHAWN,Kings,M,10
2017,TRAVIS,Kings,M,10
2017,JAIDEN,Kings,M,10
2017,LEGEND,Kings,M,10
2017,GREGORY,Kings,M,10
2017,CAIRO,Kings,M,10
2017,CYRUS,Kings,M,10
2017,ARHAM,Kings,M,10
2017,OMARI,Kings,M,10
2017,HASSAN,Kings,M,10
2017,ABDUL,Kings,M,10
2017,MALCOLM,Kings,M,10
2017,DERRICK,Kings,M,10
2017,DEVON,Kings,M,10
2017,PEDRO,Kings,M,10
2017,ISSAC,Kings,M,10
2017,KAREEM,Kings,M,10
2017,SYED,Kings,M,10
2017,IMRAN,Kings,M,10
2017,MUSTAFA,Kings,M,10
2017,CHESKEL,Kings,M,10
2017,MAURICE,Kings,M,10
2017,PINCHUS,Kings,M,10
2017,NACHMAN,Kings,M,10
2017,KIMI,Kings,M,10
2017,YOSSI,Kings,M,10
2017,SHLOMA,Kings,M,10
2017,AMROM,Kings,M,10
2017,MECHEL,Kings,M,10
2017,CHESKY,Kings,M,10
2017,OLIVIA,New York,F,112
2017,EMMA,New York,F,102
2017,SOPHIA,New York,F,91
2017,CHARLOTTE,New York,F,86
2017,AVA,New York,F,81
2017,MIA,New York,F,75
2017,ISABELLA,New York,F,74
2017,CHLOE,New York,F,65
2017,ELLA,New York,F,63
2017,ZOE,New York,F,57
2017,MAYA,New York,F,55
2017,ELIZABETH,New York,F,52
2017,ABIGAIL,New York,F,49
2017,ELEANOR,New York,F,48
2017,SOFIA,New York,F,47
2017,MADISON,New York,F,46
2017,PENELOPE,New York,F,46
2017,HANNAH,New York,F,45
2017,AMELIA,New York,F,44
2017,SOPHIE,New York,F,43
2017,LILY,New York,F,42
2017,EMILY,New York,F,41
2017,MILA,New York,F,41
2017,STELLA,New York,F,41
2017,SCARLETT,New York,F,37
2017,LEAH,New York,F,36
2017,EVELYN,New York,F,36
2017,GRACE,New York,F,36
2017,VICTORIA,New York,F,35
2017,LUNA,New York,F,34
2017,CLAIRE,New York,F,34
2017,ISABEL,New York,F,33
2017,RILEY,New York,F,32
2017,NORA,New York,F,32
2017,AVERY,New York,F,31
2017,HARPER,New York,F,31
2017,ALEXANDRA,New York,F,31
2017,ANNA,New York,F,29
2017,EMILIA,New York,F,28
2017,SARAH,New York,F,27
2017,ALICE,New York,F,26
2017,SIENNA,New York,F,26
2017,JULIA,New York,F,25
2017,LUCY,New York,F,25
2017,JULIETTE,New York,F,25
2017,SADIE,New York,F,23
2017,VIVIAN,New York,F,23
2017,SLOANE,New York,F,23
2017,EVA,New York,F,22
2017,VIOLET,New York,F,22
2017,ISABELLE,New York,F,22
2017,NAOMI,New York,F,21
2017,MADELINE,New York,F,21
2017,RUBY,New York,F,21
2017,CAROLINE,New York,F,21
2017,NOA,New York,F,21
2017,VALENTINA,New York,F,20
2017,BELLA,New York,F,20
2017,ISLA,New York,F,20
2017,NATALIE,New York,F,19
2017,SAMANTHA,New York,F,19
2017,ZOEY,New York,F,19
2017,SYDNEY,New York,F,19
2017,DYLAN,New York,F,18
2017,ARIA,New York,F,18
2017,ELLIE,New York,F,18
2017,CAMILA,New York,F,17
2017,LAYLA,New York,F,17
2017,QUINN,New York,F,17
2017,LILLIAN,New York,F,17
2017,MADELEINE,New York,F,17
2017,ELLE,New York,F,17
2017,MACKENZIE,New York,F,16
2017,CLARA,New York,F,16
2017,ANNABELLE,New York,F,16
2017,LILA,New York,F,16
2017,LOLA,New York,F,16
2017,AURORA,New York,F,15
2017,SARA,New York,F,15
2017,AALIYAH,New York,F,15
2017,AUDREY,New York,F,15
2017,HAZEL,New York,F,15
2017,AMY,New York,F,15
2017,SKYLAR,New York,F,14
2017,ASHLEY,New York,F,14
2017,ELENA,New York,F,14
2017,FIONA,New York,F,14
2017,JOSEPHINE,New York,F,14
2017,ALINA,New York,F,14
2017,NINA,New York,F,14
2017,LUCIA,New York,F,14
2017,MAEVE,New York,F,14
2017,ARIANA,New York,F,13
2017,HAILEY,New York,F,13
2017,KATHERINE,New York,F,13
2017,JADE,New York,F,13
2017,BROOKE,New York,F,13
2017,CATHERINE,New York,F,13
2017,MARGOT,New York,F,13
2017,HANA,New York,F,13
2017,COLETTE,New York,F,13
2017,GABRIELLA,New York,F,12
2017,ALEXA,New York,F,12
2017,ADDISON,New York,F,12
2017,AUTUMN,New York,F,12
2017,LAILA,New York,F,12
2017,CECILIA,New York,F,12
2017,MARGARET,New York,F,12
2017,SAMARA,New York,F,12
2017,SAGE,New York,F,12
2017,VIVIENNE,New York,F,12
2017,ELISE,New York,F,12
2017,SASHA,New York,F,12
2017,ELIANA,New York,F,11
2017,KAYLA,New York,F,11
2017,ADELINE,New York,F,11
2017,NICOLE,New York,F,11
2017,REBECCA,New York,F,11
2017,JULIET,New York,F,11
2017,ROSE,New York,F,11
2017,ELIZA,New York,F,11
2017,BIANCA,New York,F,11
2017,DAISY,New York,F,11
2017,GABRIELLE,New York,F,11
2017,ALAIA,New York,F,11
2017,SIENA,New York,F,11
2017,OLIVE,New York,F,11
2017,ALMA,New York,F,11
2017,KIRA,New York,F,11
2017,ARIANNA,New York,F,10
2017,BRIELLE,New York,F,10
2017,VALERIE,New York,F,10
2017,ARYA,New York,F,10
2017,AMAYA,New York,F,10
2017,NOVA,New York,F,10
2017,EMERSON,New York,F,10
2017,EDEN,New York,F,10
2017,LIA,New York,F,10
2017,LEILA,New York,F,10
2017,ELOISE,New York,F,10
2017,FRANCESCA,New York,F,10
2017,HARMONY,New York,F,10
2017,GEORGIA,New York,F,10
2017,DAPHNE,New York,F,10
2017,BEATRICE,New York,F,10
2017,LOUISA,New York,F,10
2017,JAMES,New York,M,119
2017,NOAH,New York,M,117
2017,LIAM,New York,M,101
2017,WILLIAM,New York,M,97
2017,JACOB,New York,M,96
2017,HENRY,New York,M,96
2017,ALEXANDER,New York,M,89
2017,LUCAS,New York,M,88
2017,THEODORE,New York,M,83
2017,BENJAMIN,New York,M,79
2017,SEBASTIAN,New York,M,77
2017,OLIVER,New York,M,76
2017,ETHAN,New York,M,75
2017,JACK,New York,M,74
2017,LEO,New York,M,69
2017,DYLAN,New York,M,66
2017,MASON,New York,M,64
2017,CHARLES,New York,M,64
2017,JOHN,New York,M,61
2017,SAMUEL,New York,M,60
2017,MICHAEL,New York,M,59
2017,DANIEL,New York,M,57
2017,MATTHEW,New York,M,54
2017,MAX,New York,M,54
2017,JAYDEN,New York,M,53
2017,LOGAN,New York,M,52
2017,RYAN,New York,M,52
2017,AIDEN,New York,M,48
2017,GABRIEL,New York,M,48
2017,THOMAS,New York,M,47
2017,HUDSON,New York,M,43
2017,LUKE,New York,M,42
2017,JACKSON,New York,M,41
2017,AARON,New York,M,41
2017,DAVID,New York,M,39
2017,ADAM,New York,M,39
2017,OWEN,New York,M,38
2017,MAXWELL,New York,M,38
2017,JOSEPH,New York,M,37
2017,JOSHUA,New York,M,37
2017,JULIAN,New York,M,37
2017,NATHAN,New York,M,36
2017,ISAAC,New York,M,35
2017,EVAN,New York,M,35
2017,MILES,New York,M,35
2017,NICHOLAS,New York,M,34
2017,LUCA,New York,M,33
2017,LEONARDO,New York,M,33
2017,GEORGE,New York,M,32
2017,ANDREW,New York,M,31
2017,HARRISON,New York,M,30
2017,CHRISTIAN,New York,M,29
2017,ROBERT,New York,M,29
2017,ASHER,New York,M,29
2017,CHRISTOPHER,New York,M,28
2017,NATHANIEL,New York,M,28
2017,AIDAN,New York,M,28
2017,ELIJAH,New York,M,27
2017,JONATHAN,New York,M,27
2017,ADRIAN,New York,M,27
2017,MATEO,New York,M,27
2017,IAN,New York,M,27
2017,ELI,New York,M,26
2017,EDWARD,New York,M,26
2017,ELIAS,New York,M,24
2017,ANTHONY,New York,M,23
2017,JORDAN,New York,M,23
2017,ZACHARY,New York,M,23
2017,HUNTER,New York,M,22
2017,AUSTIN,New York,M,22
2017,EZRA,New York,M,22
2017,ANGEL,New York,M,21
2017,NICOLAS,New York,M,21
2017,OSCAR,New York,M,21
2017,WYATT,New York,M,20
2017,JEREMIAH,New York,M,20
2017,JEREMY,New York,M,20
2017,COOPER,New York,M,20
2017,TYLER,New York,M,19
2017,CONNOR,New York,M,18
2017,JACE,New York,M,18
2017,PARKER,New York,M,18
2017,KAI,New York,M,18
2017,AUGUST,New York,M,18
2017,FINN,New York,M,18
2017,RAPHAEL,New York,M,18
2017,LEVI,New York,M,17
2017,JUSTIN,New York,M,17
2017,CHASE,New York,M,17
2017,JOSIAH,New York,M,17
2017,LANDON,New York,M,17
2017,TRISTAN,New York,M,17
2017,CHARLIE,New York,M,17
2017,ARTHUR,New York,M,17
2017,ARI,New York,M,17
2017,GRANT,New York,M,17
2017,CARTER,New York,M,16
2017,CALEB,New York,M,16
2017,JAXON,New York,M,16
2017,ROMAN,New York,M,16
2017,ERIC,New York,M,16
2017,AXEL,New York,M,16
2017,JONAH,New York,M,16
2017,ELLIOT,New York,M,16
2017,FELIX,New York,M,16
2017,HUGO,New York,M,16
2017,ISAIAH,New York,M,15
2017,GREYSON,New York,M,15
2017,XAVIER,New York,M,15
2017,NOLAN,New York,M,15
2017,JAKE,New York,M,15
2017,LEON,New York,M,15
2017,JUDE,New York,M,15
2017,RAFAEL,New York,M,15
2017,SPENCER,New York,M,15
2017,THEO,New York,M,15
2017,CAMERON,New York,M,14
2017,GRAYSON,New York,M,14
2017,KEVIN,New York,M,14
2017,BRANDON,New York,M,14
2017,COLE,New York,M,14
2017,ALAN,New York,M,14
2017,JASPER,New York,M,14
2017,LOUIS,New York,M,14
2017,DAMIAN,New York,M,14
2017,LUKAS,New York,M,14
2017,SIMON,New York,M,14
2017,JESSE,New York,M,14
2017,GAVIN,New York,M,13
2017,KAYDEN,New York,M,13
2017,ALEX,New York,M,13
2017,KING,New York,M,13
2017,KYLE,New York,M,13
2017,WESLEY,New York,M,13
2017,ALI,New York,M,13
2017,DIEGO,New York,M,13
2017,MOHAMED,New York,M,13
2017,AMIR,New York,M,12
2017,DECLAN,New York,M,12
2017,PETER,New York,M,12
2017,EVERETT,New York,M,12
2017,ELLIOTT,New York,M,12
2017,ALEJANDRO,New York,M,12
2017,GRAHAM,New York,M,12
2017,MAXIMILIAN,New York,M,12
2017,ABRAHAM,New York,M,11
2017,JAYCE,New York,M,11
2017,JOSE,New York,M,11
2017,DEREK,New York,M,11
2017,KYRIE,New York,M,11
2017,BRYAN,New York,M,11
2017,MARCUS,New York,M,11
2017,CALVIN,New York,M,11
2017,ZAYN,New York,M,11
2017,ELLIS,New York,M,11
2017,ARCHER,New York,M,11
2017,JASON,New York,M,10
2017,VINCENT,New York,M,10
2017,JOEL,New York,M,10
2017,AYDEN,New York,M,10
2017,PATRICK,New York,M,10
2017,BRYCE,New York,M,10
2017,MICAH,New York,M,10
2017,MARK,New York,M,10
2017,IVAN,New York,M,10
2017,VICTOR,New York,M,10
2017,BRIAN,New York,M,10
2017,BENNETT,New York,M,10
2017,FRANCIS,New York,M,10
2017,PHILIP,New York,M,10
2017,CYRUS,New York,M,10
2017,MAXIM,New York,M,10
2017,NIAM,New York,M,10
2017,EMMA,Queens,F,177
2017,MIA,Queens,F,170
2017,OLIVIA,Queens,F,150
2017,ISABELLA,Queens,F,138
2017,SOPHIA,Queens,F,130
2017,EMILY,Queens,F,119
2017,SOFIA,Queens,F,110
2017,AVA,Queens,F,102
2017,ABIGAIL,Queens,F,98
2017,CHLOE,Queens,F,89
2017,VICTORIA,Queens,F,85
2017,AMELIA,Queens,F,76
2017,VALENTINA,Queens,F,76
2017,CHARLOTTE,Queens,F,69
2017,SARAH,Queens,F,68
2017,ARIANA,Queens,F,68
2017,MADISON,Queens,F,66
2017,ARIA,Queens,F,61
2017,MAYA,Queens,F,58
2017,CAMILA,Queens,F,58
2017,LEAH,Queens,F,56
2017,HANNAH,Queens,F,55
2017,ELIZABETH,Queens,F,54
2017,ZOE,Queens,F,54
2017,SAMANTHA,Queens,F,51
2017,ASHLEY,Queens,F,51
2017,GRACE,Queens,F,46
2017,SCARLETT,Queens,F,45
2017,EVELYN,Queens,F,44
2017,HAILEY,Queens,F,44
2017,BELLA,Queens,F,42
2017,BRIANNA,Queens,F,42
2017,ELLA,Queens,F,41
2017,KAYLEE,Queens,F,40
2017,LUNA,Queens,F,39
2017,GENESIS,Queens,F,39
2017,ELIANA,Queens,F,39
2017,EVA,Queens,F,39
2017,ARIANNA,Queens,F,39
2017,GABRIELLA,Queens,F,38
2017,EMILIA,Queens,F,38
2017,KATHERINE,Queens,F,37
2017,MELANIE,Queens,F,37
2017,MARIA,Queens,F,37
2017,RILEY,Queens,F,36
2017,LAYLA,Queens,F,35
2017,NAOMI,Queens,F,35
2017,SARA,Queens,F,34
2017,LILY,Queens,F,33
2017,NATALIE,Queens,F,33
2017,KAYLA,Queens,F,33
2017,MILA,Queens,F,32
2017,RACHEL,Queens,F,32
2017,STELLA,Queens,F,32
2017,ESTHER,Queens,F,31
2017,JULIA,Queens,F,31
2017,AMY,Queens,F,31
2017,GIANNA,Queens,F,30
2017,ANNA,Queens,F,30
2017,ALEXA,Queens,F,30
2017,ALEXANDRA,Queens,F,30
2017,VALERIE,Queens,F,30
2017,ADRIANA,Queens,F,29
2017,AVERY,Queens,F,28
2017,PENELOPE,Queens,F,28
2017,ALICE,Queens,F,28
2017,ARYA,Queens,F,27
2017,ARIELLA,Queens,F,27
2017,ANGELA,Queens,F,27
2017,ZOEY,Queens,F,26
2017,ANGELINA,Queens,F,26
2017,ELENA,Queens,F,26
2017,ALYSSA,Queens,F,26
2017,AMAYA,Queens,F,26
2017,ALLISON,Queens,F,25
2017,SOPHIE,Queens,F,25
2017,NICOLE,Queens,F,25
2017,CHELSEA,Queens,F,25
2017,ALIZA,Queens,F,25
2017,HARPER,Queens,F,24
2017,AUDREY,Queens,F,24
2017,JADE,Queens,F,24
2017,MICHELLE,Queens,F,24
2017,MELODY,Queens,F,24
2017,AURORA,Queens,F,23
2017,AALIYAH,Queens,F,23
2017,REBECCA,Queens,F,23
2017,JASMINE,Queens,F,23
2017,ALINA,Queens,F,23
2017,MALIA,Queens,F,23
2017,SKYLAR,Queens,F,22
2017,KYLIE,Queens,F,22
2017,ISABELLE,Queens,F,22
2017,FATIMA,Queens,F,22
2017,DANIELA,Queens,F,22
2017,STEPHANIE,Queens,F,22
2017,ZAINAB,Queens,F,22
2017,TENZIN,Queens,F,22
2017,CLAIRE,Queens,F,21
2017,HAZEL,Queens,F,21
2017,NATALIA,Queens,F,21
2017,ELEANOR,Queens,F,20
2017,IRIS,Queens,F,20
2017,ZARA,Queens,F,20
2017,TALIA,Queens,F,20
2017,JESSICA,Queens,F,20
2017,VALERIA,Queens,F,20
2017,MANHA,Queens,F,20
2017,SAVANNAH,Queens,F,19
2017,MADELYN,Queens,F,19
2017,FAITH,Queens,F,19
2017,LIA,Queens,F,19
2017,EMELY,Queens,F,19
2017,LEIA,Queens,F,19
2017,ANAYA,Queens,F,19
2017,TIFFANY,Queens,F,19
2017,JULIANA,Queens,F,18
2017,AMANDA,Queens,F,18
2017,MARYAM,Queens,F,18
2017,LIANA,Queens,F,18
2017,JENNIFER,Queens,F,18
2017,MIRIAM,Queens,F,17
2017,DIANA,Queens,F,17
2017,KIMBERLY,Queens,F,17
2017,ANASTASIA,Queens,F,17
2017,MARIAM,Queens,F,17
2017,AISHA,Queens,F,17
2017,ANA,Queens,F,17
2017,LILLIAN,Queens,F,16
2017,LILIANA,Queens,F,16
2017,ELLIE,Queens,F,16
2017,AMINA,Queens,F,16
2017,KHLOE,Queens,F,16
2017,GABRIELA,Queens,F,16
2017,RUBY,Queens,F,15
2017,AUTUMN,Queens,F,15
2017,SIENNA,Queens,F,15
2017,VIVIAN,Queens,F,15
2017,ANNABELLE,Queens,F,15
2017,LAILA,Queens,F,15
2017,NINA,Queens,F,15
2017,DANIELLA,Queens,F,15
2017,CELINE,Queens,F,15
2017,KAMILA,Queens,F,15
2017,KAREN,Queens,F,15
2017,MADELINE,Queens,F,14
2017,JULIETTE,Queens,F,14
2017,ATHENA,Queens,F,14
2017,LUCIA,Queens,F,14
2017,AMIRA,Queens,F,14
2017,AMALIA,Queens,F,14
2017,MELISSA,Queens,F,14
2017,ANTONELLA,Queens,F,14
2017,YAEL,Queens,F,14
2017,NORA,Queens,F,13
2017,ARIEL,Queens,F,13
2017,ADELINE,Queens,F,13
2017,ALEXIS,Queens,F,13
2017,ALIYAH,Queens,F,13
2017,CATHERINE,Queens,F,13
2017,ALESSANDRA,Queens,F,13
2017,ALESSIA,Queens,F,13
2017,KELSEY,Queens,F,13
2017,JOANNA,Queens,F,13
2017,CATALINA,Queens,F,13
2017,ADELE,Queens,F,13
2017,NOOR,Queens,F,13
2017,ALISHA,Queens,F,13
2017,CELESTE,Queens,F,13
2017,AUBREY,Queens,F,12
2017,PEYTON,Queens,F,12
2017,LUCY,Queens,F,12
2017,LYDIA,Queens,F,12
2017,JULIANNA,Queens,F,12
2017,KENNEDY,Queens,F,12
2017,AYLA,Queens,F,12
2017,SAMARA,Queens,F,12
2017,NORAH,Queens,F,12
2017,JOCELYN,Queens,F,12
2017,SELENA,Queens,F,12
2017,KAITLYN,Queens,F,12
2017,LESLIE,Queens,F,12
2017,APRIL,Queens,F,12
2017,HANA,Queens,F,12
2017,HELEN,Queens,F,12
2017,CRYSTAL,Queens,F,12
2017,ALICIA,Queens,F,12
2017,INAAYA,Queens,F,12
2017,DANNA,Queens,F,12
2017,CHANA,Queens,F,11
2017,BROOKE,Queens,F,11
2017,CLARA,Queens,F,11
2017,LEILANI,Queens,F,11
2017,DELILAH,Queens,F,11
2017,SUMMER,Queens,F,11
2017,LONDON,Queens,F,11
2017,MYA,Queens,F,11
2017,IVY,Queens,F,11
2017,SKYLER,Queens,F,11
2017,ANDREA,Queens,F,11
2017,MIKAYLA,Queens,F,11
2017,ARIELLE,Queens,F,11
2017,CHRISTINA,Queens,F,11
2017,DESTINY,Queens,F,11
2017,NIA,Queens,F,11
2017,JOY,Queens,F,11
2017,DAPHNE,Queens,F,11
2017,MELANY,Queens,F,11
2017,MEGAN,Queens,F,11
2017,ALEENA,Queens,F,11
2017,CYNTHIA,Queens,F,11
2017,HANNA,Queens,F,11
